commit_hash,commit_date,message,filename,status,issue_num,diff,category,category_zukawa,category_watanabe,memo_zukawa,memo_watanabe
c874f16c02b1fce14b57dd244ee1b45fc3083d9b,2018-02-22 12:09:26+00:00,Fixing credential lookup for fe proxy and vault (#2361),roles/vault/defaults/main.yml,MODIFY,2361,"@@ -166,7 +166,7 @@ vault_pki_mounts:
           organization: ""system:node-proxier""
       - name: front-proxy-client
         group: k8s-cluster
-        password: ""{{ lookup('password', 'credentials/vault/kube-proxy length=15') }}""
+        password: ""{{ lookup('password', inventory_dir + '/credentials/vault/kube-proxy length=15') }}""
         policy_rules: default
         role_options:
           allow_any_name: true
",filepath,filepath,filepath,passwordのlookup先のファイルパスが変更される,パスワードを指定したファイルパスから読み込んでいる
31659efe13db773718fb1f08a697f36b4be830f9,2018-02-22 14:37:07+00:00,Fixing cert name in calico/canal for etcd check (#2358),roles/network_plugin/canal/tasks/main.yml,MODIFY,2358,"@@ -35,8 +35,8 @@
   changed_when: false
   run_once: true
   environment:
-    ETCDCTL_CERT_FILE: ""{{ etcd_cert_dir }}/node-{{ inventory_hostname }}.pem""
-    ETCDCTL_KEY_FILE: ""{{ etcd_cert_dir }}/node-{{ inventory_hostname }}-key.pem""
+    ETCDCTL_CERT_FILE: ""{{ etcd_cert_dir }}/node-{{ groups['etcd'][0] }}.pem""
+    ETCDCTL_KEY_FILE: ""{{ etcd_cert_dir }}/node-{{ groups['etcd'][0] }}-key.pem""
 
 - name: Canal | Create canal node manifests
   template:
",filepath,filepath,edit_var,機密情報に関するファイル名の変数がinventory_hostname -> groups['etcd'][0]に変更されている,変数の値の作り方の変更
31659efe13db773718fb1f08a697f36b4be830f9,2018-02-22 14:37:07+00:00,Fixing cert name in calico/canal for etcd check (#2358),roles/network_plugin/calico/tasks/main.yml,MODIFY,2358,"@@ -83,8 +83,8 @@
   uri:
     url: https://localhost:2379/health
     validate_certs: no
-    client_cert: ""{{ etcd_cert_dir }}/node-{{ inventory_hostname }}.pem""
-    client_key: ""{{ etcd_cert_dir }}/node-{{ inventory_hostname }}-key.pem""
+    client_cert: ""{{ etcd_cert_dir }}/node-{{ groups['etcd'][0] }}.pem""
+    client_key: ""{{ etcd_cert_dir }}/node-{{ groups['etcd'][0] }}-key.pem""
   register: result
   until: result.status == 200 or result.status == 401
   retries: 10
",filepath,filepath,edit_var,機密情報に関するファイル名の変数がinventory_hostname -> groups['etcd'][0]に変更されている,変数の値の作り方の変更
196995a1a75f768d52558459bd4aff76ed559454,2018-03-12 05:31:31+00:00,Fix issues#2451 Support docker-ce and docker-engine Support docker-ce and docker-engine include redhat/centos ubuntu debian,roles/docker/vars/ubuntu.yml,MODIFY,2451,"@@ -4,10 +4,12 @@ docker_kernel_min_version: '3.10'
 # https://download.docker.com/linux/ubuntu/
 docker_versioned_pkg:
   'latest': docker-ce
-  '1.11': docker-engine=1.11.1-0~{{ ansible_distribution_release|lower }}
+  '1.11': docker-engine=1.11.2-0~{{ ansible_distribution_release|lower }}
   '1.12': docker-engine=1.12.6-0~ubuntu-{{ ansible_distribution_release|lower }}
   '1.13': docker-engine=1.13.1-0~ubuntu-{{ ansible_distribution_release|lower }}
   '17.03': docker-ce=17.03.2~ce-0~ubuntu-{{ ansible_distribution_release|lower }}
+  'stable': docker-ce=17.03.2~ce-0~ubuntu-{{ ansible_distribution_release|lower }}
+  'edge': docker-ce=17.12.1~ce-0~ubuntu-{{ ansible_distribution_release|lower }}
 
 docker_package_info:
   pkg_mgr: apt
@@ -28,3 +30,17 @@ docker_repo_info:
        deb {{ docker_ubuntu_repo_base_url }}
        {{ ansible_distribution_release|lower }}
        stable
+
+dockerproject_repo_key_info:
+  pkg_key: apt_key
+  url: '{{ dockerproject_apt_repo_gpgkey }}'
+  repo_keys:
+    - 58118E89F3A912897C070ADBF76221572C52609D
+
+dockerproject_repo_info:
+  pkg_repo: apt_repository
+  repos:
+    - >
+       deb {{ dockerproject_apt_repo_base_url }}
+       {{ ansible_distribution|lower }}-{{ ansible_distribution_release|lower }}
+       main
",dependency,dependency,dependency,"docker-engineのバージョンを1.11.1-0 -> 1.11.2-0に変更している
stableとedgeのバージョン情報を追加している",全体的にも外部パッケージの依存に関する変更
196995a1a75f768d52558459bd4aff76ed559454,2018-03-12 05:31:31+00:00,Fix issues#2451 Support docker-ce and docker-engine Support docker-ce and docker-engine include redhat/centos ubuntu debian,roles/docker/vars/redhat.yml,MODIFY,2451,"@@ -3,6 +3,7 @@ docker_kernel_min_version: '0'
 
 # https://docs.docker.com/engine/installation/linux/centos/#install-from-a-package
 # https://download.docker.com/linux/centos/7/x86_64/stable/Packages/
+# https://yum.dockerproject.org/repo/main/centos/7
 # or do 'yum --showduplicates list docker-engine'
 docker_versioned_pkg:
   'latest': docker-ce
@@ -11,10 +12,13 @@ docker_versioned_pkg:
   '1.13': docker-engine-1.13.1-1.el7.centos
   '17.03': docker-ce-17.03.2.ce-1.el7.centos
   'stable': docker-ce-17.03.2.ce-1.el7.centos
-  'edge': docker-ce-17.03.2.ce-1.el7.centos
+  'edge': docker-ce-17.12.1.ce-1.el7.centos
 
 docker_selinux_versioned_pkg:
   'latest': docker-ce-selinux
+  '1.11': docker-engine-selinux-1.11.2-1.el7.centos
+  '1.12': docker-engine-selinux-1.12.6-1.el7.centos
+  '1.13': docker-engine-selinux-1.13.1-1.el7.centos
   '17.03': docker-ce-selinux-17.03.2.ce-1.el7.centos
   'stable': docker-ce-selinux-17.03.2.ce-1.el7.centos
   'edge': docker-ce-selinux-17.03.2.ce-1.el7.centos
",dependency,dependency,dependency,dockerのバージョン情報を追加している,全体的にも外部パッケージの依存に関する変更
196995a1a75f768d52558459bd4aff76ed559454,2018-03-12 05:31:31+00:00,Fix issues#2451 Support docker-ce and docker-engine Support docker-ce and docker-engine include redhat/centos ubuntu debian,roles/docker/vars/debian.yml,MODIFY,2451,"@@ -2,6 +2,7 @@
 docker_kernel_min_version: '3.10'
 
 # https://download.docker.com/linux/debian/
+# https://apt.dockerproject.org/repo/dists/debian-wheezy/main/filelist
 docker_versioned_pkg:
   'latest': docker-ce
   '1.11': docker-engine=1.11.2-0~{{ ansible_distribution_release|lower }}
@@ -30,3 +31,17 @@ docker_repo_info:
        deb {{ docker_debian_repo_base_url }}
        {{ ansible_distribution_release|lower }}
        stable
+
+dockerproject_repo_key_info:
+  pkg_key: apt_key
+  url: '{{ dockerproject_apt_repo_gpgkey }}'
+  repo_keys:
+    - 58118E89F3A912897C070ADBF76221572C52609D
+
+dockerproject_repo_info:
+  pkg_repo: apt_repository
+  repos:
+    - >
+       deb {{ dockerproject_apt_repo_base_url }}
+       {{ ansible_distribution|lower }}-{{ ansible_distribution_release|lower }}
+       main
",dependency,edit_var,dependency,dockerproject_repo_key_infoとdockerproject_repo_infoという名前の変数を追加している,全体的にも外部パッケージの依存に関する変更
196995a1a75f768d52558459bd4aff76ed559454,2018-03-12 05:31:31+00:00,Fix issues#2451 Support docker-ce and docker-engine Support docker-ce and docker-engine include redhat/centos ubuntu debian,roles/docker/tasks/main.yml,MODIFY,2451,"@@ -30,7 +30,7 @@
   tags:
     - facts
 
-- name: ensure docker repository public key is installed
+- name: ensure docker-ce repository public key is installed
   action: ""{{ docker_repo_key_info.pkg_key }}""
   args:
     id: ""{{item}}""
@@ -41,15 +41,36 @@
   retries: 4
   delay: ""{{ retry_stagger | random + 3 }}""
   with_items: ""{{ docker_repo_key_info.repo_keys }}""
-  when: not (ansible_os_family in [""CoreOS"", ""Container Linux by CoreOS""] or is_atomic)
+  when: not (ansible_os_family in [""CoreOS"", ""Container Linux by CoreOS"", ""RedHat""] or is_atomic)
 
-- name: ensure docker repository is enabled
+- name: ensure docker-ce repository is enabled
   action: ""{{ docker_repo_info.pkg_repo }}""
   args:
     repo: ""{{item}}""
     state: present
   with_items: ""{{ docker_repo_info.repos }}""
-  when: not (ansible_os_family in [""CoreOS"", ""Container Linux by CoreOS""] or is_atomic) and (docker_repo_info.repos|length > 0)
+  when: not (ansible_os_family in [""CoreOS"", ""Container Linux by CoreOS"", ""RedHat""] or is_atomic) and (docker_repo_info.repos|length > 0)
+
+- name: ensure docker-engine repository public key is installed
+  action: ""{{ dockerproject_repo_key_info.pkg_key }}""
+  args:
+    id: ""{{item}}""
+    url: ""{{dockerproject_repo_key_info.url}}""
+    state: present
+  register: keyserver_task_result
+  until: keyserver_task_result|succeeded
+  retries: 4
+  delay: ""{{ retry_stagger | random + 3 }}""
+  with_items: ""{{ dockerproject_repo_key_info.repo_keys }}""
+  when: not (ansible_os_family in [""CoreOS"", ""Container Linux by CoreOS"", ""RedHat""] or is_atomic)
+
+- name: ensure docker-engine repository is enabled
+  action: ""{{ dockerproject_repo_info.pkg_repo }}""
+  args:
+    repo: ""{{item}}""
+    state: present
+  with_items: ""{{ dockerproject_repo_info.repos }}""
+  when: not (ansible_os_family in [""CoreOS"", ""Container Linux by CoreOS"", ""RedHat""] or is_atomic) and (dockerproject_repo_info.repos|length > 0)
 
 - name: Configure docker repository on RedHat/CentOS
   template:
",add_task,add_task,add_task,"変更のカテゴリに競合がある

- rename
docker -> docker-ce

- condition
RedHatの場合も実行するように変更

- add_task
今回の変更で追加したdockerの情報を元にdockerのインストールを確認するようなタスクが追加されている",whenの変更はあるけど、タスク追加の影響が大きい
196995a1a75f768d52558459bd4aff76ed559454,2018-03-12 05:31:31+00:00,Fix issues#2451 Support docker-ce and docker-engine Support docker-ce and docker-engine include redhat/centos ubuntu debian,roles/docker/defaults/main.yml,MODIFY,2451,"@@ -11,6 +11,12 @@ docker_repo_key_info:
 docker_repo_info:
   repos:
 
+dockerproject_repo_key_info:
+  repo_keys:
+
+dockerproject_repo_info:
+  repos:
+
 docker_dns_servers_strict: yes
 
 docker_container_storage_setup: false
@@ -24,3 +30,8 @@ docker_ubuntu_repo_gpgkey: 'https://download.docker.com/linux/ubuntu/gpg'
 #Debian docker-ce repo
 docker_debian_repo_base_url: ""https://download.docker.com/linux/debian""
 docker_debian_repo_gpgkey: 'https://download.docker.com/linux/debian/gpg'
+#dockerproject repo
+dockerproject_rh_repo_base_url: 'https://yum.dockerproject.org/repo/main/centos/7'
+dockerproject_rh_repo_gpgkey: 'https://yum.dockerproject.org/gpg'
+dockerproject_apt_repo_base_url: 'https://apt.dockerproject.org/repo'
+dockerproject_apt_repo_gpgkey: 'https://apt.dockerproject.org/gpg'
",edit_var,edit_var,edit_var,dockerprojectに関する変数の追加,デフォルトのリポジトリURLを追加
86e3506ae637e2050f953cd85cda5ca16a12ce6f,2018-04-01 19:38:33+00:00,"Etcd cluster setup makeover The current way to setup the etc cluster is messy and buggy. - It checks for cluster is healthy before the cluster is even created. - The unit files are started on handlers, not in the task, so you mess with ""flush handlers"". - The join_member.yml is not used. - etcd events cluster is not configured for kubeadm - remove duplicate runs between running the role on etcd nodes and k8s nodes",roles/etcd/tasks/gen_certs_script.yml,MODIFY,None,"@@ -15,6 +15,7 @@
     owner: root
     mode: 0700
   run_once: yes
+  when: inventory_hostname == groups['etcd'][0]
   delegate_to: ""{{groups['etcd'][0]}}""
 
 - name: ""Gen_certs | create etcd cert dir (on {{groups['etcd'][0]}})""
@@ -26,6 +27,7 @@
     recurse: yes
     mode: 0700
   run_once: yes
+  when: inventory_hostname == groups['etcd'][0]
   delegate_to: ""{{groups['etcd'][0]}}""
 
 - name: Gen_certs | write openssl config
@@ -34,7 +36,9 @@
     dest: ""{{ etcd_config_dir }}/openssl.conf""
   run_once: yes
   delegate_to: ""{{groups['etcd'][0]}}""
-  when: gen_certs|default(false)
+  when:
+    - gen_certs|default(false)
+    - inventory_hostname == groups['etcd'][0]
 
 - name: Gen_certs | copy certs generation script
   copy:
@@ -43,8 +47,9 @@
     mode: 0700
   run_once: yes
   delegate_to: ""{{groups['etcd'][0]}}""
-  when: gen_certs|default(false)
-
+  when:
+    - gen_certs|default(false)
+    - inventory_hostname == groups['etcd'][0]
 
 - name: Gen_certs | run cert generation script
   command: ""bash -x {{ etcd_script_dir }}/make-ssl-etcd.sh -f {{ etcd_config_dir }}/openssl.conf -d {{ etcd_cert_dir }}""
@@ -61,7 +66,9 @@
               {% endfor %}""
   run_once: yes
   delegate_to: ""{{groups['etcd'][0]}}""
-  when: gen_certs|default(false)
+  when:
+    - gen_certs|default(false)
+    - inventory_hostname == groups['etcd'][0]
   notify: set etcd_secret_changed
 
 - set_fact:
@@ -160,5 +167,5 @@
     group: ""{{ etcd_cert_group }}""
     state: directory
     owner: kube
-    mode: ""u=rwX,g-rwx,o-rwx""
+    mode: ""640""
     recurse: yes
",condition,condition,condition,"when条件が新たに追加されたもの，
- inventory_hostname
とファイルのパーミッションについて表記が変更されている
when条件の変更が主な変更であるため",modeの変更もあるけど、whenの変更が多い
86e3506ae637e2050f953cd85cda5ca16a12ce6f,2018-04-01 19:38:33+00:00,"Etcd cluster setup makeover The current way to setup the etc cluster is messy and buggy. - It checks for cluster is healthy before the cluster is even created. - The unit files are started on handlers, not in the task, so you mess with ""flush handlers"". - The join_member.yml is not used. - etcd events cluster is not configured for kubeadm - remove duplicate runs between running the role on etcd nodes and k8s nodes",roles/etcd/tasks/main.yml,MODIFY,None,"@@ -6,6 +6,7 @@
     - facts
 
 - include_tasks: ""gen_certs_{{ cert_management }}.yml""
+  when:
   tags:
     - etcd-secrets
 
@@ -29,47 +30,28 @@
   tags:
     - upgrade
 
-- include_tasks: set_cluster_health.yml
-  when: is_etcd_master and etcd_cluster_setup
-
 - include_tasks: configure.yml
-  when: is_etcd_master and etcd_cluster_setup
+  when: is_etcd_master
 
 - include_tasks: refresh_config.yml
-  when: is_etcd_master and etcd_cluster_setup
+  when: is_etcd_master
 
 - name: Restart etcd if certs changed
-  command: /bin/true
-  notify: restart etcd
-  when: is_etcd_master and etcd_secret_changed|default(false)
-
-- name: Restart etcd-events if certs changed
-  command: /bin/true
-  notify: restart etcd
-  when: is_etcd_master and etcd_events_cluster_setup and etcd_secret_changed|default(false)
-
-# reload-systemd
-- meta: flush_handlers
-
-- name: Ensure etcd is running
   service:
     name: etcd
-    state: started
+    state: restarted
     enabled: yes
-  when: is_etcd_master and etcd_cluster_setup
+  when: is_etcd_master and etcd_cluster_setup and etcd_secret_changed|default(false)
 
-- name: Ensure etcd-events is running
+- name: Restart etcd-events if certs changed
   service:
     name: etcd-events
-    state: started
+    state: restarted
     enabled: yes
-  when: is_etcd_master and etcd_events_cluster_setup
+  when: is_etcd_master and etcd_events_cluster_setup and etcd_secret_changed|default(false)
 
 # After etcd cluster is assembled, make sure that
 # initial state of the cluster is in `existing`
 # state insted of `new`.
-- include_tasks: set_cluster_health.yml
-  when: is_etcd_master and etcd_cluster_setup
-
 - include_tasks: refresh_config.yml
-  when: is_etcd_master and etcd_cluster_setup
+  when: is_etcd_master
",condition,condition,condition,"複数の変更カテゴリに該当するが，全体を通してwhenの条件に変更が加えられているため

- remove_task
ある条件の時だけnotifyだけを行うタスクの削除

name: Restart etcd-events...
command: /bin/true
notify: restart etcd
when: foo is bar

サービスの起動を保証するタスクを削除し，restartするタスクだけに変更

- edit_args 
serviceモジュールのstateを started -> restartedに変更
",タスクの削除に伴い、whenの条件の変更という感じかな。remove_taskかconditionか悩む。
86e3506ae637e2050f953cd85cda5ca16a12ce6f,2018-04-01 19:38:33+00:00,"Etcd cluster setup makeover The current way to setup the etc cluster is messy and buggy. - It checks for cluster is healthy before the cluster is even created. - The unit files are started on handlers, not in the task, so you mess with ""flush handlers"". - The join_member.yml is not used. - etcd events cluster is not configured for kubeadm - remove duplicate runs between running the role on etcd nodes and k8s nodes",roles/etcd/tasks/refresh_config.yml,MODIFY,None,"@@ -4,7 +4,7 @@
     src: etcd.env.j2
     dest: /etc/etcd.env
   notify: restart etcd
-  when: is_etcd_master
+  when: is_etcd_master and etcd_cluster_setup
 
 - name: Refresh config | Create etcd-events config file
   template:
",condition,condition,condition,,条件追加
86e3506ae637e2050f953cd85cda5ca16a12ce6f,2018-04-01 19:38:33+00:00,"Etcd cluster setup makeover The current way to setup the etc cluster is messy and buggy. - It checks for cluster is healthy before the cluster is even created. - The unit files are started on handlers, not in the task, so you mess with ""flush handlers"". - The join_member.yml is not used. - etcd events cluster is not configured for kubeadm - remove duplicate runs between running the role on etcd nodes and k8s nodes",roles/etcd/tasks/join_member.yml,DELETE,None,"@@ -1,47 +0,0 @@
----
-- name: Join Member | Add member to cluster
-  shell: ""{{ bin_dir }}/etcdctl --endpoints={{ etcd_access_addresses }} member add {{ etcd_member_name }} {{ etcd_peer_url }}""
-  register: member_add_result
-  until: member_add_result.rc == 0
-  retries: 4
-  delay: ""{{ retry_stagger | random + 3 }}""
-  when: target_node == inventory_hostname
-  environment:
-    ETCDCTL_CERT_FILE: ""{{ etcd_cert_dir }}/admin-{{ inventory_hostname }}.pem""
-    ETCDCTL_KEY_FILE: ""{{ etcd_cert_dir }}/admin-{{ inventory_hostname }}-key.pem""
-
-- include_tasks: refresh_config.yml
-  vars:
-    etcd_peer_addresses: >-
-      {% for host in groups['etcd'] -%}
-        {%- if hostvars[host]['etcd_member_in_cluster'].rc == 0 -%}
-          {{ ""etcd""+loop.index|string }}=https://{{ hostvars[host].access_ip | default(hostvars[host].ip | default(hostvars[host].ansible_default_ipv4['address'])) }}:2380,
-        {%- endif -%}
-        {%- if loop.last -%}
-          {{ etcd_member_name }}={{ etcd_peer_url }}
-        {%- endif -%}
-      {%- endfor -%}
-  when: target_node == inventory_hostname
-
-- name: Join Member | reload systemd
-  command: systemctl daemon-reload
-  when: target_node == inventory_hostname
-
-- name: Join Member | Ensure etcd is running
-  service:
-    name: etcd
-    state: started
-    enabled: yes
-  when: target_node == inventory_hostname
-
-- name: Join Member | Ensure member is in cluster
-  shell: ""{{ bin_dir }}/etcdctl --no-sync --endpoints={{ etcd_access_addresses }} member list | grep -q {{ etcd_access_address }}""
-  register: etcd_member_in_cluster
-  changed_when: false
-  check_mode: no
-  tags:
-    - facts
-  when: target_node == inventory_hostname
-  environment:
-    ETCDCTL_CERT_FILE: ""{{ etcd_cert_dir }}/admin-{{ inventory_hostname }}.pem""
-    ETCDCTL_KEY_FILE: ""{{ etcd_cert_dir }}/admin-{{ inventory_hostname }}-key.pem""
",remove_task,remove_task,remove_task,コミットメッセージにもあるように'join_members.yml'は使われないため削除された,コミットメッセージから、このファイルは使われないことが書かれているので。もしかしたら97行目のファイルに移行しているのかもしれない
86e3506ae637e2050f953cd85cda5ca16a12ce6f,2018-04-01 19:38:33+00:00,"Etcd cluster setup makeover The current way to setup the etc cluster is messy and buggy. - It checks for cluster is healthy before the cluster is even created. - The unit files are started on handlers, not in the task, so you mess with ""flush handlers"". - The join_member.yml is not used. - etcd events cluster is not configured for kubeadm - remove duplicate runs between running the role on etcd nodes and k8s nodes",roles/etcd/tasks/join_etcd_member.yml,MODIFY,None,"@@ -1,5 +1,5 @@
 ---
-- name: Join Member | Add member to cluster
+- name: Join Member | Add member to etcd cluster
   shell: ""{{ bin_dir }}/etcdctl --endpoints={{ etcd_access_addresses }} member add {{ etcd_member_name }} {{ etcd_peer_url }}""
   register: member_add_result
   until: member_add_result.rc == 0
@@ -23,18 +23,7 @@
       {%- endfor -%}
   when: target_node == inventory_hostname
 
-- name: Join Member | reload systemd
-  command: systemctl daemon-reload
-  when: target_node == inventory_hostname
-
-- name: Join Member | Ensure etcd is running
-  service:
-    name: etcd
-    state: started
-    enabled: yes
-  when: target_node == inventory_hostname
-
-- name: Join Member | Ensure member is in cluster
+- name: Join Member | Ensure member is in etcd cluster
   shell: ""{{ bin_dir }}/etcdctl --no-sync --endpoints={{ etcd_access_addresses }} member list | grep -q {{ etcd_access_address }}""
   register: etcd_member_in_cluster
   changed_when: false
",move,remove_task,move,"Join Member | reload systemd, Join Member | Ensure etcd is runningが削除されている
ほか二つのタスクも名前が変更されている",97行目のファイルへ移行
86e3506ae637e2050f953cd85cda5ca16a12ce6f,2018-04-01 19:38:33+00:00,"Etcd cluster setup makeover The current way to setup the etc cluster is messy and buggy. - It checks for cluster is healthy before the cluster is even created. - The unit files are started on handlers, not in the task, so you mess with ""flush handlers"". - The join_member.yml is not used. - etcd events cluster is not configured for kubeadm - remove duplicate runs between running the role on etcd nodes and k8s nodes",roles/etcd/tasks/join_etcd-events_member.yml,MODIFY,None,"@@ -1,5 +1,5 @@
 ---
-- name: Join Member | Add member to cluster
+- name: Join Member | Add member to etcd-events cluster
   shell: ""{{ bin_dir }}/etcdctl --endpoints={{ etcd_events_access_addresses }} member add {{ etcd_member_name }} {{ etcd_events_peer_url }}""
   register: member_add_result
   until: member_add_result.rc == 0
@@ -23,17 +23,6 @@
       {%- endfor -%}
   when: target_node == inventory_hostname
 
-- name: Join Member | reload systemd
-  command: systemctl daemon-reload
-  when: target_node == inventory_hostname
-
-- name: Join Member | Ensure etcd-events is running
-  service:
-    name: etcd-events
-    state: started
-    enabled: yes
-  when: target_node == inventory_hostname
-
 - name: Join Member | Ensure member is in etcd-events cluster
   shell: ""{{ bin_dir }}/etcdctl --no-sync --endpoints={{ etcd_events_access_addresses }} member list | grep -q {{ etcd_events_access_address }}""
   register: etcd_events_member_in_cluster
",move,remove_task,move,"Join Member | reload systemd, Join Member | Ensure etcd is runningが削除されている",97行目のファイルへ移行
86e3506ae637e2050f953cd85cda5ca16a12ce6f,2018-04-01 19:38:33+00:00,"Etcd cluster setup makeover The current way to setup the etc cluster is messy and buggy. - It checks for cluster is healthy before the cluster is even created. - The unit files are started on handlers, not in the task, so you mess with ""flush handlers"". - The join_member.yml is not used. - etcd events cluster is not configured for kubeadm - remove duplicate runs between running the role on etcd nodes and k8s nodes",roles/etcd/tasks/install_rkt.yml,MODIFY,None,"@@ -11,6 +11,7 @@
   delay: ""{{ retry_stagger | random + 3 }}""
   changed_when: false
   environment: ""{{proxy_env}}""
+  when: etcd_cluster_setup
 
 - name: Install | Copy etcdctl binary from rkt container
   command: >-
@@ -26,3 +27,4 @@
   delay: ""{{ retry_stagger | random + 3 }}""
   changed_when: false
   environment: ""{{proxy_env}}""
+  when: etcd_cluster_setup
",condition,condition,condition,when: etcd_cluster_setupが追加されている,whenの追加
86e3506ae637e2050f953cd85cda5ca16a12ce6f,2018-04-01 19:38:33+00:00,"Etcd cluster setup makeover The current way to setup the etc cluster is messy and buggy. - It checks for cluster is healthy before the cluster is even created. - The unit files are started on handlers, not in the task, so you mess with ""flush handlers"". - The join_member.yml is not used. - etcd events cluster is not configured for kubeadm - remove duplicate runs between running the role on etcd nodes and k8s nodes",roles/etcd/tasks/install_host.yml,MODIFY,None,"@@ -10,3 +10,4 @@
   retries: 4
   delay: ""{{ retry_stagger | random + 3 }}""
   changed_when: false
+  when: etcd_cluster_setup
",condition,condition,condition,when: etcd_cluster_setupが追加されている,whsnの追加
86e3506ae637e2050f953cd85cda5ca16a12ce6f,2018-04-01 19:38:33+00:00,"Etcd cluster setup makeover The current way to setup the etc cluster is messy and buggy. - It checks for cluster is healthy before the cluster is even created. - The unit files are started on handlers, not in the task, so you mess with ""flush handlers"". - The join_member.yml is not used. - etcd events cluster is not configured for kubeadm - remove duplicate runs between running the role on etcd nodes and k8s nodes",roles/etcd/tasks/install_docker.yml,MODIFY,None,"@@ -9,22 +9,22 @@
   retries: 4
   delay: ""{{ retry_stagger | random + 3 }}""
   changed_when: false
+  when: etcd_cluster_setup
 
 - name: Install etcd launch script
   template:
     src: etcd.j2
     dest: ""{{ bin_dir }}/etcd""
     owner: 'root'
-    mode: 0755
+    mode: 0750
     backup: yes
-  notify: restart etcd
+  when: etcd_cluster_setup
 
 - name: Install etcd-events launch script
   template:
     src: etcd-events.j2
     dest: ""{{ bin_dir }}/etcd-events""
     owner: 'root'
-    mode: 0755
+    mode: 0750
     backup: yes
   when: etcd_events_cluster_setup
-  notify: restart etcd-events
",condition,permission,condition,ファイルmode: 0755 -> 0700に変更されている,fileのモードよりもwhenの方が影響大きいそう
86e3506ae637e2050f953cd85cda5ca16a12ce6f,2018-04-01 19:38:33+00:00,"Etcd cluster setup makeover The current way to setup the etc cluster is messy and buggy. - It checks for cluster is healthy before the cluster is even created. - The unit files are started on handlers, not in the task, so you mess with ""flush handlers"". - The join_member.yml is not used. - etcd events cluster is not configured for kubeadm - remove duplicate runs between running the role on etcd nodes and k8s nodes",roles/etcd/tasks/set_cluster_health.yml,DELETE,None,"@@ -1,26 +0,0 @@
----
-- name: Configure | Check if etcd cluster is healthy
-  shell: ""{{ bin_dir }}/etcdctl --endpoints={{ etcd_access_addresses }} cluster-health | grep -q 'cluster is healthy'""
-  register: etcd_cluster_is_healthy
-  ignore_errors: true
-  changed_when: false
-  check_mode: no
-  when: is_etcd_master
-  tags:
-    - facts
-  environment:
-    ETCDCTL_CERT_FILE: ""{{ etcd_cert_dir }}/admin-{{ inventory_hostname }}.pem""
-    ETCDCTL_KEY_FILE: ""{{ etcd_cert_dir }}/admin-{{ inventory_hostname }}-key.pem""
-
-- name: Configure | Check if etcd-events cluster is healthy
-  shell: ""{{ bin_dir }}/etcdctl --endpoints={{ etcd_events_access_addresses }} cluster-health | grep -q 'cluster is healthy'""
-  register: etcd_events_cluster_is_healthy
-  ignore_errors: true
-  changed_when: false
-  check_mode: no
-  when: is_etcd_master and etcd_events_cluster_setup
-  tags:
-    - facts
-  environment:
-    ETCDCTL_CERT_FILE: ""{{ etcd_cert_dir }}/admin-{{ inventory_hostname }}.pem""
-    ETCDCTL_KEY_FILE: ""{{ etcd_cert_dir }}/admin-{{ inventory_hostname }}-key.pem""
",move,remove_task,move,ファイルそのものが削除されている,97行目のファイルに移行
86e3506ae637e2050f953cd85cda5ca16a12ce6f,2018-04-01 19:38:33+00:00,"Etcd cluster setup makeover The current way to setup the etc cluster is messy and buggy. - It checks for cluster is healthy before the cluster is even created. - The unit files are started on handlers, not in the task, so you mess with ""flush handlers"". - The join_member.yml is not used. - etcd events cluster is not configured for kubeadm - remove duplicate runs between running the role on etcd nodes and k8s nodes",roles/etcd/handlers/main.yml,MODIFY,None,"@@ -10,7 +10,7 @@
 - name: restart etcd-events
   command: /bin/true
   notify:
-    - etcd-events | reload systemd
+    - etcd | reload systemd
     - reload etcd-events
     - wait for etcd-events up
 
@@ -19,9 +19,6 @@
 - name: etcd | reload systemd
   command: systemctl daemon-reload
 
-- name: etcd-events | reload systemd
-  command: systemctl daemon-reload
-
 - name: reload etcd
   service:
     name: etcd
",remove_task,remove_task,remove_task,重複するタスクが削除され，それに伴うnotify先の変更が行われている,タスク削除に伴うnotify先の変化なので、これはタスク削除
